,name,timestamp,status,vibration_frequency,vibration_amplitude,bearing_temperature,motor_temperature,belt_load,torque,noise_levels,current_and_voltage,hydraulic_pressure,belt_thickness,roller_condition
168,Conveyor Belt 4,2025-08-16 18:00:00,Running,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.541249999999987,74.68500000000104
169,Conveyor Belt 4,2025-08-16 18:15:00,Running,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.540999999999987,74.61200000000105
170,Conveyor Belt 4,2025-08-16 18:30:00,Running,1496.13,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.540749999999987,74.53900000000105
171,Conveyor Belt 4,2025-08-16 18:45:00,Running,1501.45,0.04,72.659,91.338,1.3,317.62,57.98,15.49,376.91,1.540499999999987,74.46600000000106
172,Conveyor Belt 4,2025-08-16 19:00:00,Running,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.540249999999987,74.39300000000107
173,Conveyor Belt 4,2025-08-16 19:15:00,Running,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.539999999999987,74.32000000000107
174,Conveyor Belt 4,2025-08-16 19:30:00,Running,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.539749999999987,74.24700000000108
175,Conveyor Belt 4,2025-08-16 19:45:00,Running,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.539499999999987,74.17400000000109
176,Conveyor Belt 4,2025-08-16 20:00:00,Running,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.539249999999986,74.1010000000011
177,Conveyor Belt 4,2025-08-16 20:15:00,Running,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.538999999999986,74.0280000000011
178,Conveyor Belt 4,2025-08-16 20:30:00,Running,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.538749999999986,73.9550000000011
179,Conveyor Belt 4,2025-08-16 20:45:00,Running,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.538499999999986,73.88200000000111
180,Conveyor Belt 4,2025-08-16 21:00:00,Running,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.538249999999986,73.80900000000112
181,Conveyor Belt 4,2025-08-16 21:15:00,Running,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.537999999999986,73.73600000000113
182,Conveyor Belt 4,2025-08-16 21:30:00,Running,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.537749999999986,73.66300000000113
183,Conveyor Belt 4,2025-08-16 21:45:00,Running,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.537499999999986,73.59000000000114
184,Conveyor Belt 4,2025-08-16 22:00:00,Running,1490.69,0.05,75.089,94.3,1.16,311.37,65.0,14.79,379.97,1.537249999999986,73.51700000000115
185,Conveyor Belt 4,2025-08-16 22:15:00,Running,1499.56,0.04,75.342,94.554,1.29,306.51,64.62,15.46,380.23,1.536999999999986,73.44400000000115
186,Conveyor Belt 4,2025-08-16 22:30:00,Running,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.536749999999986,73.37100000000116
187,Conveyor Belt 4,2025-08-16 22:45:00,Running,1506.74,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,1.536499999999986,73.29800000000117
188,Conveyor Belt 4,2025-08-16 23:00:00,Running,1502.84,0.05,76.119,95.287,1.39,305.42,62.72,15.93,377.0,1.536249999999985,73.22500000000117
189,Conveyor Belt 4,2025-08-16 23:15:00,Running,1503.36,0.05,75.889,95.888,1.06,312.37,64.7,14.28,377.08,1.535999999999985,73.15200000000118
190,Conveyor Belt 4,2025-08-16 23:30:00,Running,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.535749999999985,73.07900000000119
191,Conveyor Belt 4,2025-08-16 23:45:00,Running,1495.26,0.05,76.106,95.848,1.3,297.35,58.84,15.49,376.62,1.535499999999985,73.0060000000012
192,Conveyor Belt 4,2025-08-17 00:00:00,Running,1490.82,0.04,77.13,96.902,1.36,318.07,55.12,15.79,382.09,1.535249999999985,72.9330000000012
193,Conveyor Belt 4,2025-08-17 00:15:00,Running,1498.37,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.534999999999985,72.86000000000121
194,Conveyor Belt 4,2025-08-17 00:30:00,Running,1503.22,0.06,77.307,96.755,1.21,314.38,58.2,15.03,384.2,1.534749999999985,72.78700000000121
195,Conveyor Belt 4,2025-08-17 00:45:00,Running,1508.11,0.04,77.474,97.661,1.29,311.84,56.16,15.43,379.79,1.534499999999985,72.71400000000122
196,Conveyor Belt 4,2025-08-17 01:00:00,Running,1498.13,0.06,77.785,97.471,1.07,317.14,55.39,14.35,383.95,1.534249999999985,72.64100000000123
197,Conveyor Belt 4,2025-08-17 01:15:00,Running,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.533999999999985,72.56800000000123
198,Conveyor Belt 4,2025-08-17 01:30:00,Running,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.533749999999985,72.49500000000124
199,Conveyor Belt 4,2025-08-17 01:45:00,Running,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.533499999999985,72.42200000000125
200,Conveyor Belt 4,2025-08-17 02:00:00,Running,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.533249999999984,72.34900000000125
201,Conveyor Belt 4,2025-08-17 02:15:00,Running,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.532999999999984,72.27600000000126
202,Conveyor Belt 4,2025-08-17 02:30:00,Running,1507.39,0.05,78.848,98.676,1.18,312.55,61.44,14.89,383.94,1.532749999999984,72.20300000000127
203,Conveyor Belt 4,2025-08-17 02:45:00,Running,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.532499999999984,72.13000000000127
204,Conveyor Belt 4,2025-08-17 03:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
205,Conveyor Belt 4,2025-08-17 03:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
206,Conveyor Belt 4,2025-08-17 03:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
207,Conveyor Belt 4,2025-08-17 03:45:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
208,Conveyor Belt 4,2025-08-17 04:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
209,Conveyor Belt 4,2025-08-17 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
210,Conveyor Belt 4,2025-08-17 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.7,72.13000000000127
211,Conveyor Belt 4,2025-08-17 04:45:00,Running,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.69975,72.05700000000128
212,Conveyor Belt 4,2025-08-17 05:00:00,Running,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.6995,71.98400000000129
213,Conveyor Belt 4,2025-08-17 05:15:00,Running,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.69925,71.9110000000013
214,Conveyor Belt 4,2025-08-17 05:30:00,Running,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.699,71.8380000000013
215,Conveyor Belt 4,2025-08-17 05:45:00,Running,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.69875,71.76500000000131
216,Conveyor Belt 4,2025-08-17 06:00:00,Running,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.698499999999999,71.69200000000131
217,Conveyor Belt 4,2025-08-17 06:15:00,Running,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.698249999999999,71.61900000000132
218,Conveyor Belt 4,2025-08-17 06:30:00,Running,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.697999999999999,71.54600000000133
219,Conveyor Belt 4,2025-08-17 06:45:00,Running,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378.0,1.697749999999999,71.47300000000133
220,Conveyor Belt 4,2025-08-17 07:00:00,Running,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.697499999999999,71.40000000000134
221,Conveyor Belt 4,2025-08-17 07:15:00,Running,1499.35,0.05,62.445,81.725,1.12,281.15,61.96,14.6,379.75,1.697249999999999,71.32700000000135
222,Conveyor Belt 4,2025-08-17 07:30:00,Running,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.696999999999999,71.25400000000135
223,Conveyor Belt 4,2025-08-17 07:45:00,Running,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.696749999999999,71.18100000000136
224,Conveyor Belt 4,2025-08-17 08:00:00,Running,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.696499999999999,71.10800000000137
225,Conveyor Belt 4,2025-08-17 08:15:00,Running,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.696249999999999,71.03500000000138
226,Conveyor Belt 4,2025-08-17 08:30:00,Running,1493.95,0.04,64.012,82.917,1.15,308.74,62.64,14.76,383.19,1.695999999999999,70.96200000000138
227,Conveyor Belt 4,2025-08-17 08:45:00,Running,1494.47,0.06,63.926,83.494,1.38,292.21,55.35,15.88,379.49,1.695749999999999,70.88900000000139
228,Conveyor Belt 4,2025-08-17 09:00:00,Running,1493.22,0.06,64.396,83.138,1.34,313.87,59.02,15.69,377.59,1.695499999999998,70.8160000000014
229,Conveyor Belt 4,2025-08-17 09:15:00,Running,1503.72,0.05,64.518,83.912,1.03,297.8,58.27,14.13,383.91,1.695249999999998,70.7430000000014
230,Conveyor Belt 4,2025-08-17 09:30:00,Running,1505.51,0.05,64.5,84.429,1.07,299.11,58.27,14.35,378.09,1.694999999999998,70.67000000000141
231,Conveyor Belt 4,2025-08-17 09:45:00,Running,1492.6,0.05,64.762,83.739,1.36,282.03,62.16,15.78,378.69,1.694749999999998,70.59700000000142
232,Conveyor Belt 4,2025-08-17 10:00:00,Running,1500.73,0.05,64.781,84.33,1.26,298.4,60.82,15.31,379.78,1.694499999999998,70.52400000000142
233,Conveyor Belt 4,2025-08-17 10:15:00,Running,1500.92,0.04,64.565,84.199,1.16,289.06,55.82,14.78,383.06,1.694249999999998,70.45100000000143
234,Conveyor Belt 4,2025-08-17 10:30:00,Running,1496.76,0.06,65.442,85.319,1.28,293.02,59.74,15.42,381.32,1.693999999999998,70.37800000000144
235,Conveyor Belt 4,2025-08-17 10:45:00,Running,1507.65,0.05,65.764,85.499,1.18,301.36,63.16,14.91,384.12,1.693749999999998,70.30500000000144
236,Conveyor Belt 4,2025-08-17 11:00:00,Running,1506.8,0.05,65.444,85.23,1.39,294.49,64.54,15.96,384.44,1.693499999999998,70.23200000000145
237,Conveyor Belt 4,2025-08-17 11:15:00,Running,1500.1,0.06,65.535,85.066,1.07,295.16,63.05,14.34,384.82,1.693249999999998,70.15900000000146
238,Conveyor Belt 4,2025-08-17 11:30:00,Running,1496.11,0.05,66.163,85.713,1.38,303.99,58.17,15.92,376.43,1.692999999999998,70.08600000000146
239,Conveyor Belt 4,2025-08-17 11:45:00,Running,1497.1,0.04,66.531,86.055,1.01,319.15,60.57,14.03,377.83,1.692749999999998,70.01300000000147
240,Conveyor Belt 4,2025-08-17 12:00:00,Running,1501.79,0.06,66.056,86.438,1.38,311.46,59.18,15.91,383.77,1.692499999999997,69.94000000000148
241,Conveyor Belt 4,2025-08-17 12:15:00,Running,1503.77,0.04,66.892,86.808,1.16,319.71,56.59,14.8,383.99,1.692249999999997,69.86700000000148
242,Conveyor Belt 4,2025-08-17 12:30:00,Running,1508.58,0.06,66.838,86.403,1.23,282.81,60.66,15.17,380.19,1.691999999999997,69.79400000000149
243,Conveyor Belt 4,2025-08-17 12:45:00,Running,1493.63,0.06,67.242,86.332,1.23,283.52,60.38,15.16,384.93,1.691749999999997,69.7210000000015
244,Conveyor Belt 4,2025-08-17 13:00:00,Running,1494.09,0.05,67.409,87.401,1.18,292.61,63.76,14.88,375.12,1.691499999999997,69.6480000000015
245,Conveyor Belt 4,2025-08-17 13:15:00,Running,1499.64,0.06,67.635,87.277,1.1,281.69,59.44,14.49,375.65,1.691249999999997,69.57500000000151
246,Conveyor Belt 4,2025-08-17 13:30:00,Running,1507.24,0.05,67.608,87.434,1.23,317.22,61.02,15.16,375.06,1.690999999999997,69.50200000000152
247,Conveyor Belt 4,2025-08-17 13:45:00,Running,1494.41,0.05,68.421,87.915,1.27,315.24,64.49,15.35,378.02,1.690749999999997,69.42900000000152
248,Conveyor Belt 4,2025-08-17 14:00:00,Running,1494.4,0.06,67.824,88.153,1.4,293.16,62.74,16.0,377.9,1.690499999999997,69.35600000000153
249,Conveyor Belt 4,2025-08-17 14:15:00,Running,1507.02,0.04,67.977,87.928,1.03,292.2,59.75,14.16,379.93,1.690249999999997,69.28300000000154
250,Conveyor Belt 4,2025-08-17 14:30:00,Running,1503.61,0.05,68.576,88.517,1.33,308.15,59.85,15.64,380.17,1.689999999999997,69.21000000000154
251,Conveyor Belt 4,2025-08-17 14:45:00,Running,1498.66,0.05,68.584,88.478,1.05,285.63,56.17,14.23,375.54,1.689749999999997,69.13700000000155
252,Conveyor Belt 4,2025-08-17 15:00:00,Running,1505.6,0.04,69.091,88.167,1.3,313.92,60.26,15.52,380.81,1.689499999999996,69.06400000000156
253,Conveyor Belt 4,2025-08-17 15:15:00,Running,1499.18,0.04,68.816,89.137,1.34,299.01,60.49,15.69,377.41,1.689249999999996,68.99100000000156
254,Conveyor Belt 4,2025-08-17 15:30:00,Running,1496.82,0.05,69.964,88.995,1.32,304.5,62.9,15.58,382.91,1.688999999999996,68.91800000000157
255,Conveyor Belt 4,2025-08-17 15:45:00,Running,1496.09,0.06,69.467,89.266,1.16,286.35,56.58,14.82,383.43,1.688749999999996,68.84500000000158
256,Conveyor Belt 4,2025-08-17 16:00:00,Running,1501.02,0.06,69.519,89.073,1.05,303.39,58.06,14.24,383.39,1.688499999999996,68.77200000000158
257,Conveyor Belt 4,2025-08-17 16:15:00,Running,1505.21,0.04,70.064,89.878,1.16,318.87,58.55,14.82,383.65,1.688249999999996,68.69900000000159
258,Conveyor Belt 4,2025-08-17 16:30:00,Running,1508.89,0.04,70.461,89.512,1.24,301.58,55.88,15.2,382.59,1.687999999999996,68.6260000000016
259,Conveyor Belt 4,2025-08-17 16:45:00,Running,1499.29,0.06,70.686,90.588,1.08,299.84,62.79,14.38,378.19,1.687749999999996,68.5530000000016
260,Conveyor Belt 4,2025-08-17 17:00:00,Running,1502.72,0.04,70.643,90.636,1.08,290.84,64.82,14.38,380.52,1.687499999999996,68.48000000000161
261,Conveyor Belt 4,2025-08-17 17:15:00,Running,1509.66,0.05,71.315,90.858,1.18,311.51,63.59,14.91,383.9,1.687249999999996,68.40700000000162
262,Conveyor Belt 4,2025-08-17 17:30:00,Running,1503.47,0.06,71.294,91.052,1.26,303.69,57.61,15.31,377.56,1.686999999999996,68.33400000000162
263,Conveyor Belt 4,2025-08-17 17:45:00,Running,1503.56,0.04,71.129,90.66,1.26,303.29,63.83,15.28,381.51,1.686749999999996,68.26100000000163
264,Conveyor Belt 4,2025-08-17 18:00:00,Running,1494.3,0.06,71.319,91.405,1.18,284.07,56.29,14.88,376.31,1.686499999999995,68.18800000000164
265,Conveyor Belt 4,2025-08-17 18:15:00,Running,1499.08,0.06,71.926,91.5,1.1,306.48,59.43,14.49,380.02,1.686249999999995,68.11500000000164
266,Conveyor Belt 4,2025-08-17 18:30:00,Running,1496.13,0.05,71.837,91.829,1.15,303.69,62.82,14.75,379.92,1.685999999999995,68.04200000000165
267,Conveyor Belt 4,2025-08-17 18:45:00,Running,1501.45,0.04,72.659,91.338,1.3,317.62,57.98,15.49,376.91,1.685749999999995,67.96900000000166
268,Conveyor Belt 4,2025-08-17 19:00:00,Running,1491.35,0.05,72.875,91.883,1.11,287.91,64.77,14.53,376.44,1.685499999999995,67.89600000000166
269,Conveyor Belt 4,2025-08-17 19:15:00,Running,1493.36,0.06,72.878,92.381,1.04,307.57,63.3,14.2,384.7,1.685249999999995,67.82300000000167
270,Conveyor Belt 4,2025-08-17 19:30:00,Running,1501.82,0.06,72.557,92.573,1.22,316.28,60.18,15.09,380.72,1.684999999999995,67.75000000000168
271,Conveyor Belt 4,2025-08-17 19:45:00,Running,1496.57,0.05,72.862,92.36,1.38,285.7,58.74,15.89,377.43,1.684749999999995,67.67700000000168
272,Conveyor Belt 4,2025-08-17 20:00:00,Running,1505.83,0.05,73.741,92.413,1.2,290.97,63.98,15.01,379.36,1.684499999999995,67.60400000000169
273,Conveyor Belt 4,2025-08-17 20:15:00,Running,1496.86,0.04,73.089,92.677,1.1,294.1,58.9,14.48,375.32,1.684249999999995,67.5310000000017
274,Conveyor Belt 4,2025-08-17 20:30:00,Running,1490.97,0.04,73.91,93.218,1.15,317.49,64.6,14.73,380.38,1.683999999999995,67.4580000000017
275,Conveyor Belt 4,2025-08-17 20:45:00,Running,1495.81,0.04,74.331,93.289,1.19,307.64,59.54,14.97,377.18,1.683749999999995,67.38500000000171
276,Conveyor Belt 4,2025-08-17 21:00:00,Running,1491.34,0.04,74.179,93.58,1.3,288.86,55.75,15.5,379.31,1.683499999999994,67.31200000000172
277,Conveyor Belt 4,2025-08-17 21:15:00,Running,1497.93,0.06,74.603,93.487,1.34,308.1,59.28,15.68,380.92,1.683249999999994,67.23900000000172
278,Conveyor Belt 4,2025-08-17 21:30:00,Running,1499.02,0.05,74.23,94.213,1.2,316.37,60.99,14.98,383.16,1.682999999999994,67.16600000000173
279,Conveyor Belt 4,2025-08-17 21:45:00,Running,1499.49,0.06,75.218,94.206,1.24,285.67,56.75,15.21,382.96,1.682749999999994,67.09300000000174
280,Conveyor Belt 4,2025-08-17 22:00:00,Running,1490.69,0.05,75.089,94.3,1.16,311.37,65.0,14.79,379.97,1.682499999999994,67.02000000000174
281,Conveyor Belt 4,2025-08-17 22:15:00,Running,1499.56,0.04,75.342,94.554,1.29,306.51,64.62,15.46,380.23,1.682249999999994,66.94700000000175
282,Conveyor Belt 4,2025-08-17 22:30:00,Running,1501.13,0.05,75.083,94.971,1.11,317.34,56.14,14.55,383.23,1.681999999999994,66.87400000000176
283,Conveyor Belt 4,2025-08-17 22:45:00,Running,1506.74,0.05,75.549,95.59,1.25,309.2,55.44,15.23,384.42,1.681749999999994,66.80100000000176
284,Conveyor Belt 4,2025-08-17 23:00:00,Running,1502.84,0.05,76.119,95.287,1.39,305.42,62.72,15.93,377.0,1.681499999999994,66.72800000000177
285,Conveyor Belt 4,2025-08-17 23:15:00,Running,1503.36,0.05,75.889,95.888,1.06,312.37,64.7,14.28,377.08,1.681249999999994,66.65500000000178
286,Conveyor Belt 4,2025-08-17 23:30:00,Running,1498.34,0.04,76.001,95.738,1.28,287.36,57.81,15.42,384.19,1.680999999999994,66.58200000000178
287,Conveyor Belt 4,2025-08-17 23:45:00,Running,1495.26,0.05,76.106,95.848,1.3,297.35,58.84,15.49,376.62,1.680749999999994,66.50900000000179
288,Conveyor Belt 4,2025-08-18 00:00:00,Running,1490.82,0.04,77.13,96.902,1.36,318.07,55.12,15.79,382.09,1.680499999999993,66.4360000000018
289,Conveyor Belt 4,2025-08-18 00:15:00,Running,1498.37,0.04,77.076,96.975,1.07,295.5,59.68,14.34,376.48,1.680249999999993,66.3630000000018
290,Conveyor Belt 4,2025-08-18 00:30:00,Running,1503.22,0.06,77.307,96.755,1.21,314.38,58.2,15.03,384.2,1.679999999999993,66.29000000000181
291,Conveyor Belt 4,2025-08-18 00:45:00,Running,1508.11,0.04,77.474,97.661,1.29,311.84,56.16,15.43,379.79,1.679749999999993,66.21700000000182
292,Conveyor Belt 4,2025-08-18 01:00:00,Running,1498.13,0.06,77.785,97.471,1.07,317.14,55.39,14.35,383.95,1.679499999999993,66.14400000000182
293,Conveyor Belt 4,2025-08-18 01:15:00,Running,1494.89,0.05,77.813,97.814,1.33,305.58,62.25,15.65,383.02,1.679249999999993,66.07100000000183
294,Conveyor Belt 4,2025-08-18 01:30:00,Running,1498.2,0.06,77.622,97.464,1.18,285.96,59.25,14.91,383.54,1.678999999999993,65.99800000000184
295,Conveyor Belt 4,2025-08-18 01:45:00,Running,1507.17,0.06,78.487,98.139,1.24,298.84,58.93,15.21,377.37,1.678749999999993,65.92500000000184
296,Conveyor Belt 4,2025-08-18 02:00:00,Running,1507.43,0.06,78.294,97.877,1.07,307.51,61.77,14.36,377.28,1.678499999999993,65.85200000000185
297,Conveyor Belt 4,2025-08-18 02:15:00,Running,1502.35,0.05,78.561,98.96,1.17,308.73,62.23,14.87,377.47,1.678249999999993,65.77900000000186
298,Conveyor Belt 4,2025-08-18 02:30:00,Running,1507.39,0.05,78.848,98.676,1.18,312.55,61.44,14.89,383.94,1.677999999999993,65.70600000000186
299,Conveyor Belt 4,2025-08-18 02:45:00,Running,1504.49,0.05,78.603,99.41,1.32,293.46,63.05,15.58,384.45,1.677749999999993,65.63300000000187
300,Conveyor Belt 4,2025-08-18 03:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
301,Conveyor Belt 4,2025-08-18 03:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
302,Conveyor Belt 4,2025-08-18 03:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
303,Conveyor Belt 4,2025-08-18 03:45:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
304,Conveyor Belt 4,2025-08-18 04:00:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
305,Conveyor Belt 4,2025-08-18 04:15:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
306,Conveyor Belt 4,2025-08-18 04:30:00,Maintenance,1490.0,0.04,60.0,80.0,1.0,280.0,55.0,14.0,375.0,1.677749999999993,100.0
307,Conveyor Belt 4,2025-08-18 04:45:00,Running,1497.61,0.04,60.039,80.197,1.31,283.41,58.03,15.53,381.71,1.677499999999992,99.927
308,Conveyor Belt 4,2025-08-18 05:00:00,Running,1502.78,0.05,60.82,80.187,1.24,318.5,58.66,15.21,382.02,1.677249999999992,99.85400000000001
309,Conveyor Belt 4,2025-08-18 05:15:00,Running,1492.64,0.05,60.631,80.033,1.37,308.61,58.19,15.87,383.58,1.676999999999992,99.78100000000002
310,Conveyor Belt 4,2025-08-18 05:30:00,Running,1494.29,0.05,60.636,80.606,1.39,303.8,55.75,15.97,375.78,1.676749999999992,99.70800000000003
311,Conveyor Belt 4,2025-08-18 05:45:00,Running,1502.74,0.05,60.899,80.76,1.06,299.1,60.6,14.29,384.55,1.676499999999992,99.63500000000003
312,Conveyor Belt 4,2025-08-18 06:00:00,Running,1498.91,0.04,61.513,80.798,1.16,286.42,64.25,14.81,379.14,1.676249999999992,99.56200000000004
313,Conveyor Belt 4,2025-08-18 06:15:00,Running,1500.43,0.05,61.767,81.078,1.21,287.82,64.83,15.05,384.57,1.675999999999992,99.48900000000005
314,Conveyor Belt 4,2025-08-18 06:30:00,Running,1492.73,0.06,61.631,81.415,1.07,285.96,57.92,14.33,379.4,1.675749999999992,99.41600000000005
315,Conveyor Belt 4,2025-08-18 06:45:00,Running,1503.17,0.05,62.597,81.563,1.14,315.87,62.16,14.69,378.0,1.675499999999992,99.34300000000006
316,Conveyor Belt 4,2025-08-18 07:00:00,Running,1503.54,0.05,62.565,82.127,1.24,315.21,61.04,15.18,376.93,1.675249999999992,99.27000000000007
317,Conveyor Belt 4,2025-08-18 07:15:00,Running,1499.35,0.05,62.445,81.725,1.12,281.15,61.96,14.6,379.75,1.674999999999992,99.19700000000007
318,Conveyor Belt 4,2025-08-18 07:30:00,Running,1495.89,0.06,63.05,82.251,1.29,287.37,62.94,15.47,382.08,1.674749999999992,99.12400000000008
319,Conveyor Belt 4,2025-08-18 07:45:00,Running,1503.74,0.04,62.924,82.46,1.1,313.67,64.95,14.49,377.86,1.674499999999991,99.05100000000009
320,Conveyor Belt 4,2025-08-18 08:00:00,Running,1491.18,0.05,62.737,83.116,1.1,284.64,64.83,14.49,381.79,1.674249999999991,98.9780000000001
321,Conveyor Belt 4,2025-08-18 08:15:00,Running,1509.18,0.05,63.273,82.627,1.22,304.26,58.49,15.09,376.82,1.673999999999991,98.9050000000001
